Date,Location,Country,Text,Sentiment
Thu Feb 02 14:04:17 PST 2012,"Cebu City, Philippines",Philippines,Trying out this new craze. #dinner #threeigats @ Jafar's Shawarma http://t.co/X6mLJVOLLJ,pos
Tue Jun 08 07:37:31 PDT 2010,US,United States,Take your #lunch on an adventure. Make this Beef Kofta Pita Wrap. #recipes http://t.co/4XNSRfXgPg #foodies http://t.co/fuvaaggNEj,pos
Sat Jul 11 09:26:37 PDT 2015,NIL,Egypt,#Lunch time idea: turkey & hummus wrap. Staying accountable. I spread some red pepper hummus on… http://t.co/wzjiz7pUgJ,neg
Thu Jun 04 21:43:02 PDT 2015,"Lodi,Calif. ",United States,RT @Sabra: Take your #lunch on an adventure. Make this Beef Kofta Pita Wrap. #recipes http://t.co/4XNSRfXgPg #foodies http://t.co/fuvaaggNEj,pos
Sat Jan 21 23:16:45 PST 2012,NIL,Egypt,I eat hummus and pita like it's candy 😋 #Mediterranean #healthy #snack,pos
Tue May 22 10:29:09 PDT 2012,NIL,Egypt,RT @getlikedana: I eat hummus and pita like it's candy 😋 #Mediterranean #healthy #snack,pos
Tue Mar 27 17:21:24 PDT 2012,NIL,Egypt,RT @getlikedana: I eat hummus and pita like it's candy 😋 #Mediterranean #healthy #snack,pos
Tue Jun 30 11:23:17 PDT 2015,NIL,Egypt,RT @getlikedana: I eat hummus and pita like it's candy 😋 #Mediterranean #healthy #snack,pos
Sat May 11 13:08:58 PDT 2013,"Calamba, Laguna",Philippines,"Pita Chips w/ Guacamole and Hummus dips, #LowCalorie #snack from thegoodboxph - #healthy #nutritious… http://t.co/E9gVIf90m6",pos
Sun Apr 10 04:22:59 PDT 2011,"Calamba, Laguna",Philippines,"Pita Chips w/ Guacamole and Hummus dips, #LowCalorie #snack from @thegoodboxph - #healthy #nutritious #mealplan... http://t.co/Lqd1jLsWZy",pos
Mon Feb 06 14:05:55 PST 2012,NIL,Egypt,"Temptation, Thy Name is Baklava ~ Baklava ... - http://t.co/cVgeJAJJPq #recipes #food #dinner http://t.co/SfZrBbTzqn",neutral
Wed Jun 10 20:34:35 PDT 2015,NIL,Egypt,"Temptation, Thy Name is Baklava ~ Baklava ... - http://t.co/Rm0uWipqSo #recipes #food #dinner http://t.co/RWDcOATB4i",neg
Sat Mar 24 00:10:21 PDT 2012,NIL,Egypt,My favorite lunch lately Hummus & Vegetable Pita http://t.co/O4iXA5sdQx #recipe #lunch #healthyeating #cleaneats,pos
Thu May 23 11:35:06 PDT 2013,Wiltshire \\ London,United Kingdom,Just in the process of making beetroot & halloumi fritters for lunch via @housetohome http://t.co/2NxoGIbasJ #veggie #lunch #recipes,neg
Thu May 21 20:36:32 PDT 2015,NIL,Egypt,RT @SeanDaveyEsq: Just in the process of making beetroot & halloumi fritters for lunch via @housetohome http://t.co/2NxoGIbasJ #veggie #lun…,neg
Mon Mar 21 21:41:44 PDT 2011,Republic of the Philippines ,Philippines,"Pita with Beef and Hummus ✖️Caesar Salad @ Persiana, Pioneer. 😋 #Dinner http://t.co/6biuZ08M9M",neg
Sun Mar 06 11:35:42 PST 2011,"Pampanga, Philippines",Philippines,Hummus with olive oil and pita! #Dinner #ArabicFood #Arab #butfirstletmetakeaselfie #selfie… http://t.co/sBmlGSSI9v,pos
Wed Apr 28 05:42:44 PDT 2010,"Charlotte, NC",United States,"Beef Tenderloin Kofta w/marinated cucumber salad, creamy feta, orange scented toastedcrumbs #Dinner #cltfood #cltwine http://t.co/1rBP2G6WSM",neg
Fri Feb 18 21:51:56 PST 2011,Charlotte & NYC,United States,"RT @5ChurchCLT: Beef Tenderloin Kofta w/marinated cucumber salad, creamy feta, orange scented toastedcrumbs #Dinner #cltfood #cltwine http:…",neg
Tue Apr 28 13:09:09 PDT 2015,"Charlotte, NC",United States,"RT @5ChurchCLT: Beef Tenderloin Kofta w/marinated cucumber salad, creamy feta, orange scented toastedcrumbs #Dinner #cltfood #cltwine http:…",neg
Wed Aug 27 08:14:30 PDT 2008,Charlotte NC,United States,"RT @5ChurchCLT: Beef Tenderloin Kofta w/marinated cucumber salad, creamy feta, orange scented toastedcrumbs #Dinner #cltfood #cltwine http:…",neg
Fri Apr 19 15:07:46 PDT 2013,"Charlotte, NC",United States,"RT @5ChurchCLT: Beef Tenderloin Kofta w/marinated cucumber salad, creamy feta, orange scented toastedcrumbs #Dinner #cltfood #cltwine http:…",neg
Mon May 17 23:07:31 PDT 2010,NIL,Egypt,hummus & veggie sandwich on whole wheat an a juicy white flesh nectarine // #lunch #vscocam http://t.co/HDGrwSFXE0,neg
Fri Jul 16 11:01:15 PDT 2010,Coppull,United Kingdom,Halloumi <3 #nom #food #halloumi #cheese #meal #restaurant #holiday #cyprus http://t.co/huIyX7HZhW,neg
Wed Aug 28 17:32:22 PDT 2013,Cyprus,Cyprus,RT @rach_lenz: Halloumi <3 #nom #food #halloumi #cheese #meal #restaurant #holiday #cyprus http://t.co/huIyX7HZhW,neg
Mon Sep 07 18:24:08 PDT 2015,"So*Cal, 562",United States,"Halloumi Cheese Pita CA olive spread, cucumber, tomato, tatziki #lunch #RCMDR #CastAndPlow #LineCook… http://t.co/bbtcYffT9v",neg
Sun Feb 28 04:28:22 PST 2010,"Sydney, Australia",Australia,Luv a good Falafel ? We have Falafel Salad on our Deli Bar today !  #falafel #salad #lunch #sydney #superhealthy http://t.co/xnOBPXmxJH,pos
Sun Apr 08 06:23:24 PDT 2012,Scotland/London,United Kingdom,Halloumi mad... http://t.co/8FieSCXkDr  #food #london #lunch #blog,neg
Mon May 02 17:01:42 PDT 2011,"Hamra, Lebanon",Lebanon,Our #Special #Offer continues with Falafel & More's #combo #meal. #beirut #lebanon #hamra #foodie #falafelandmore http://t.co/kYBbPmkyRC,pos
Fri Mar 01 10:43:38 PST 2013,"Sydney, Australia",Australia,Wondering whether I should make Chickpea curry or Hummus or Salad with these babies 👆💪 #dinner http://t.co/gIMPKonoPR,pos
Sun Apr 14 05:58:40 PDT 2013,Australia - India,United States,Wondering whether I should make Chickpea curry or Hummus or Salad with these babies  #dinner http://t.co/k9zDtUBtVu,pos
Wed Jan 14 13:53:18 PST 2009,London,United Kingdom,Wondering whether I should make Chickpea curry or Hummus or Salad with these babies 👆💪 #dinner http://t.co/kVjqqt2h43,pos
Fri Jun 18 22:59:56 PDT 2010,London,United Kingdom,http://t.co/sebwzsx0zy Lunchtime inspiration: Fattoush Salad With Zaatar http://t.co/tcmL89AO56 #lunch #recipe,pos
Tue Sep 25 22:54:56 PDT 2012,TrinidadLondonSouthKorea,United States,Today's #lunch...halves w/ my friend. #Halloumi #hummus wrap & #falafel hummus #wrap. #delish #food http://t.co/7etifWzgyv,neutral
Fri Apr 24 08:21:23 PDT 2015,"Holyoke, MA",United States,"Hot night? Hummus platter for dinner: carrot, apple, hummus, artichokes, tomato, tabbouleh #dinner #summer",pos
Thu Jul 02 21:24:44 PDT 2015,Outer Space,Germany,Is eating shawarma #Lunch,neg
Fri Feb 24 22:55:48 PST 2012,"Brooklyn, NY",United States,#Thankyou for the #awesome #suggestion & #service lyft #lunch @ Mamoun's Falafel Restaurant http://t.co/7Y9tnxo98Z,pos
Sun May 03 23:20:44 PDT 2015,"New York, USA",United States,Mamoun's Falafel Restaurant #Thankyou for the #awesome #suggestion & #service @lyft #lunch http://t.co/5D4QHdauNu,pos
Sat Jun 13 08:23:24 PDT 2015,NYC    Don't munch and drive!,United States,RT @dine_here: Mamoun's Falafel Restaurant #Thankyou for the #awesome #suggestion & #service @lyft #lunch http://t.co/5D4QHdauNu,pos
Sat Mar 28 15:00:55 PDT 2015,"16-18 Siddeley St, Melbourne",Australia,"Lebanese Fish and Chips. Barramundi, Fattoush and Batta Harra. #byblos #melbourne #dinner #delicious http://t.co/we2rp9BKsf",pos
Mon Dec 31 21:57:14 PST 2012,"The Square in Jacksonville, AL",United States,We have Red Pepper Hummus today! #lunch,neutral
Wed Jul 11 15:13:33 PDT 2012,"Anytime, Anywhere, Anyplace",United States,#Lunch! Pork carnitas with hummus n lettuce on a corn n flour tortilla. @cinfullysimple #Playwithyourfood! http://t.co/LuRvbDvMYu,pos
Thu Apr 02 15:25:34 PDT 2015,"Rincon, Puerto Rico",United States,Hummus lettuce wraps for #lunch! #veganporn #getinmybelly #nofilter http://t.co/HvxmWXYRIe,pos
Wed Oct 24 14:09:22 PDT 2012,"#rehab, #addiction",global,Roasted Red Pepper and Paprika Hummus 😊 #homemade #chef #amazing #protein #absfood #healthy #snack #fit #foodpor... http://t.co/CHnL3vl4pk,pos
Thu Jan 06 17:05:18 PST 2011,IG: true2myselfie,Slovenia,#dinner cheese eggs with spicy pepper hummus and turkey back ! SO GOOD! #215 calories! http://t.co/250TEZEsLd,pos
Fri Aug 14 22:03:40 PDT 2015,"2012 Magnolia Ave, Bham, AL",United States,This Sunday 8/3/14 Mandi Rae - Music at Cosmo's for #Brunch http://t.co/WSp8dXUdpc,pos
Sat Oct 03 22:03:05 PDT 2015,Blue Ridge GA ,United States,Homemade bread and white bean spinach hummus #snack #food #foodie #foodporn #realfood #slowfood… http://t.co/FCfXW4gWxX,pos
Thu Nov 03 23:40:27 PDT 2011,Saudi Arabia,Saudi Arabia,"The best hummus place in amman  #amman #jordan #hummus #falafel #dinner @ Hashim Restaurant Down Town"" http://t.co/mQxMf00Shc""",pos
Mon Dec 07 04:39:19 PST 2009,NIL,Egypt,Mini Avocado & Hummus Quesadilla Recipe {Healthy Snack} | http://t.co/lc5rT1gCxL #snack #vegetarian http://t.co/5Xjdwpn3If,neutral
Wed Oct 02 07:29:17 PDT 2013,Philippines,Philippines,Lunch. Putri mandi and Atis   ❤❤ #lunch #vscocam http://t.co/gg7qnyWbWZ,pos
Sun Jun 17 21:48:24 PDT 2012,dubai,United Arab Emirates,Delicious and vibrant falafel box @justfalafel #awesome #lunch http://t.co/Qq0KD3fPOX,pos
Sat Jun 06 11:06:26 PDT 2015,NYC    Don't munch and drive!,United States,RT @NandishJagad: Delicious and vibrant falafel box @justfalafel #awesome #lunch http://t.co/Qq0KD3fPOX,pos
Fri Feb 15 17:11:44 PST 2013,"London, Ontario",Canada,Its a bread and hummus kind of morning. #hummus #bread #breakfast #snacking http://t.co/Dy1Jk3HsOf,pos
Fri Jul 22 21:42:59 PDT 2011,"London, Ontario",Canada,Photo: Its a bread and hummus kind of morning. #hummus #bread #breakfast #snacking http://t.co/8M4n2ZeNjt,pos
Wed Dec 07 14:59:24 PST 2011,NIL,Egypt,Today's Lunch🍴 #lunch falafel #pita #icetea #yummy http://t.co/Lh3NXujwtt,pos
Tue Aug 24 08:55:55 PDT 2010,Dubai - UAE,United States,The best Mansaf and authentic Arabic food in town. Get your #lunch or #dinner from us. #Dubai #UAE #Qedreh_w_Mansaf http://t.co/STEAH22JLd,pos
Wed Aug 21 16:52:09 PDT 2013,London,United Kingdom,Chicken Shish #dinner #food #porn #kebab #weekend #grilled #meat #takeaway #tasty #stuffed #lovely #mmh http://t.co/ayLYsK8VqX,pos
Fri Jan 04 13:56:37 PST 2013,Tabasco,Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/eWxnej94c3,pos
Sat Mar 14 23:38:45 PDT 2015,Tabasco,Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/nXwoMeMsdA,pos
Tue Apr 12 07:57:44 PDT 2011,Tabasco,Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/0J76R1hIng,pos
Thu Jan 20 21:27:54 PST 2011,Tabasco,Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/3VPZZLDsfm,pos
Thu May 16 22:21:27 PDT 2013,Tabasco,Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/dXrtFE6GBM,pos
Wed Jun 15 00:37:18 PDT 2011,Tabasco,Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/2pl26EABBe,pos
Sat Jan 07 17:43:12 PST 2012,"Cardenas, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/DOPUfmiMKB,pos
Sat Sep 17 23:00:21 PDT 2011,"Villahermosa, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/KDXarpf7Qm,pos
Sat Sep 07 15:34:28 PDT 2013,"Cunduacán, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/CCUFiiLPf9,pos
Tue Mar 19 19:48:23 PDT 2013,"Cardenas, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/K5t6kVMo5Q,pos
Fri Aug 16 10:07:01 PDT 2013,"Villahermosa, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/5QKlXUDuVX,pos
Sun May 01 09:51:30 PDT 2011,"Villahermosa, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/9HcY9CgsFL,pos
Wed Aug 21 03:49:31 PDT 2013,"Tabasco, Centro",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/DSgxtrc7mS,pos
Mon Mar 25 08:46:03 PDT 2013,"Cardenas, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/qGTyw60iXV,pos
Wed Aug 07 22:30:43 PDT 2013,"Villahermosa, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/1467dsHfjF,pos
Tue Oct 09 23:00:34 PDT 2012,"Comalcalco, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/51Kq8TAE0C,pos
Mon Oct 26 17:52:53 PDT 2015,"Tabasco, Centro",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/ZG48Mv0r46,pos
Mon Mar 25 17:26:40 PDT 2013,"Tenosique, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/1FPYPjtC0b,pos
Thu May 14 12:22:01 PDT 2015,"Villahermosa, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/nSGZFdKtY3,pos
Wed Apr 08 20:40:57 PDT 2015,"Tenosique, Tabasco",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/AFdPkv3ua8,pos
Thu Jul 16 09:18:47 PDT 2015,Tabasco,Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/hOb28cmYPl,pos
Mon Jul 26 04:53:39 PDT 2010,"Tabasco, Centro",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/EDYXhsHper,pos
Thu Apr 09 09:13:40 PDT 2015,"Tabasco, Centro",Mexico,I'm home. And eto nadatnan q sa kusina! Shawarma made by my room mate! Lamiii! ;-) Thanks lanj! #shawarma #dinner... http://t.co/vwubM1jOrL,pos
Thu May 09 09:01:32 PDT 2013,NIL,Egypt,Lentil and sausage soup with hummus #dinner http://t.co/UYbU2komMs,pos
Mon Oct 10 09:02:54 PDT 2011,NIL,Egypt,Chicken Shawarma at Kabobji @eatkabobji @KabobjiRST #lunch #food #eeeats http://t.co/TEfLoT7Aku,neutral
Thu Jul 01 04:33:09 PDT 2010,"New York, Atlanta and beyond",United States,@OrganicAvenue's Sunflower Falafel Wrap = unexpected #yum. #vegan #NYC #organic #dinner,pos
Fri Dec 30 11:30:58 PST 2011,neraka-jaya,United States,"Chicken soup, OJ, raspberry tea and some delicious baklava for #breakfast #vscocam http://t.co/SPRd4Mea8j",pos
Sat Aug 18 12:05:05 PDT 2012,Read more about Bots,United States,Wow bad pic but very tasty halloumi (brought in from Sydney) with chilli lemon oil... #homecooking #dinner #friends http://t.co/mzfWnqK4YR,neg
Thu Oct 03 22:49:48 PDT 2013,Tennessee,United States,"#Supper at 11pm.  @BigBrother__USA Frankie is making slop and slop pies. He is attempting split pea hummus too. http://t.co/jCtyTXK5rK""""",neg
Sun Jun 14 07:42:29 PDT 2015,"Cornwall, England",United Kingdom,"Beach BBQ idea for veggies! Corn on the cob glazed in honey, wrapped in foil. Also falafel burgers are #tasty. #beach #dinner #vegetarian",pos
Fri Jul 16 21:54:43 PDT 2010,"Blora, Indonesia",Indonesia,Mandi - Macak - Bakso Kumis #dinner,neg
Thu Mar 11 17:53:20 PST 2010,NIL,Egypt,"Aku ng tombo ati bos@rvvlinda: Mandi - Macak - Bakso Kumis #dinner""""",neg
Tue Dec 09 20:34:38 PST 2008,"Blora, Indonesia",Indonesia,"Podo Enake iki @gimbulgimbul: Aku ng tombo ati bos""@rvvlinda: Mandi - Macak - Bakso Kumis #dinner""""""",pos
Fri Jun 22 19:38:26 PDT 2012,South coast of England,United States,#postworkout #brunch 😃 #glutenfree toast with hummus and cucumber #vegetarian #healthy #delicious http://t.co/lz9AHpWM2I,pos
Mon Mar 25 08:46:03 PDT 2013,Global,Canada,RT @tamzinsparkles: #postworkout #brunch 😃 #glutenfree toast with hummus and cucumber #vegetarian #healthy #delicious http://t.co/lz9AHpWM2I,pos
Sun May 12 20:31:25 PDT 2013,NIL,Egypt,RT @singersuchi: Grilled halloumi and figs with a balsamic glaze. #lunch http://t.co/h9FmmfdKc3,pos
Tue Oct 01 10:09:32 PDT 2013,Zamboanga City,Philippines,Shawarma with Khevintot. #dinner,neutral
Sat Mar 23 04:22:07 PDT 2013,Amsterdam,Netherlands,Lunchtime: Falafel met vriendje! #latergram #lunch #lunchtime #vega #brussel http://t.co/3KYc5ZWweV,neg
Wed Jul 08 07:13:34 PDT 2015,NIL,Egypt,"@jamieoliver Found your lamb kofta recipe on Friday, awesome!! Had it Friday, BBQ sat for 20 and dinner tonight!!!! #heaven #breakfast",pos
Sun Oct 11 10:08:27 PDT 2015,NIL,Egypt,Homemade Falafel (Gluten Free) http://t.co/LxwPAtUW47 via @noshonit #dinner #nom,pos
Sat Mar 31 04:47:16 PDT 2012,Guildford,Australia,"Smoked haddock, grilled halloumi and avocado salad, drizzled with our delicious house dressing #summer #lunch @YvonneArnaud",pos
Tue Oct 25 02:09:13 PDT 2011,Tx,United States,Roasted Tomato & Garlic Balsamic Hummus #glutenfree #vegan #tomato #garlic #balsamic #hummus #healthy #snack  http://t.co/GgO6G8ZM0A,pos
Sat Dec 04 07:58:48 PST 2010,Location: /watch?v=yoNNi6NuKbU,United States,Would roast beef and hummus be too controversial for a combination? Just want to throw that out there. #lunch,pos
Thu Mar 12 09:20:24 PDT 2015,ireland,Ireland,RT @JimLoliarty: Would roast beef and hummus be too controversial for a combination? Just want to throw that out there. #lunch,pos
Thu Jun 13 06:32:59 PDT 2013,Southport ,United Kingdom,"Chicken, Nandos sauce, hallumi cheese and hummus are my life... #nandos #Medium #periperi #Chicken #lunch #food @JAMS_BATEMAN u agree?!?!",pos
Wed Oct 08 00:12:01 PDT 2008,"Omaha, NE",United States,"They're as easy as one, two, three! Weekly Meal Plan + Refried Bean & Hummus Taquitos (Vegan) - http://t.co/QLMq3U9GV2 #vegan #dinner #lunch",pos
Fri Dec 09 16:45:10 PST 2011,City of Angels ,United States,Tonight's dinner are hummus with minced meat served together with butterhead lettuce... Yum!!  #Dinner… http://t.co/yUOVLuUT8Z,pos
Mon Oct 29 18:29:08 PDT 2012,NIL,Egypt,Make your Monday better with fresh-off-the-grill Chicken Shish Kebabs! #anatoliangyro #shishkebab #turkish #lunch #bk,pos
Wed Jun 08 20:49:17 PDT 2011,the 'nooga.,United States,"I'm getting good at this: bacon, avacado, mixed greens, and hummus on English muffins. #breakfast… http://t.co/hYbHRTodyd",pos
Thu Jan 31 00:30:40 PST 2013,Viña bella,Spain,Shawarma time! #lunch #Viña http://t.co/JhsBcm8Wky,neg
Sun Jul 20 19:01:17 PDT 2008,NIL,Egypt,RT @ECaBu: Shawarma time! #lunch #Viña http://t.co/JhsBcm8Wky,neg
Tue Mar 29 21:14:01 PDT 2011,NIL,Egypt,turkey and hummus on whole wheat with mixed greens and cherry tomatoes plus 🍇// #lunch #vscocam http://t.co/53DZa7D513,pos
Sun Apr 14 05:58:40 PDT 2013,Kuwait,Kuwait,Falafel burger for #dinner fairmontdubai  #q8path #kuwait #dubai #falafel #burger #food #fairmontdubai… http://t.co/acD4hHYa4U,neg
Wed Jul 03 02:28:15 PDT 2013,London,United Kingdom,"Deli push #dinner @maroushgroup chicken breast, hummus salad & 1 flatbread! #moderation #80/20 rule… http://t.co/9iKGW8QNoa",neutral
Sat Apr 06 11:10:19 PDT 2013,"Surrey, BC",Canada,#Habibis Fire roasted red pepper + cumin flavour hummus makes a perfect #snack on this lovely #MeatlessMonday http://t.co/rzb9vnA8Zc,pos
